Feature	Gain	Cover	Frequency	pos
canarito41	0.00647083871587121	0.00790227522304521	0.00831174438687392	41
sat_aire_ambiente_rank	0.00645714647685271	0.0083697522392843	0.00809585492227979	42
fdiag_covid	0.00643521116244421	0.00995046804480209	0.00841968911917098	43
hipertension_rank	0.00639831556021881	0.0085521166425603	0.00798791018998273	44
rf_049_016	0.00636855824579079	0.00217718535516267	0.00183506044905009	45
canarito36	0.0062277016503737	0.00608952426695692	0.00647668393782383	46
canarito1	0.00616970649548424	0.00594089054897321	0.00728626943005181	47
canarito33	0.00610372853775842	0.00489078113453707	0.00593696027633852	48
canarito32	0.00599667615741177	0.00485797572988871	0.00582901554404145	49
metodo_diag_rank	0.00588284971882612	0.00807980293204613	0.00734024179620035	50
arm_rank	0.00582926541012478	0.0113179066618945	0.00933721934369603	51
rf_034_005	0.0058098846409433	0.00167984700905135	0.00107944732297064	52
otra_medicacion_rank	0.0056005470039062	0.00337609672042687	0.00377806563039724	53
diabetes_rank	0.00559314290789617	0.00572315519017251	0.00550518134715026	54
saturacion_rank	0.00559047369416917	0.00496808412651615	0.00458765112262522	55
canarito102	0.00553542386047226	0.00736035517318099	0.00728626943005181	56
canarito45	0.00548243737078847	0.00734491980971183	0.00798791018998273	57
canarito12	0.00548150047148444	0.00738298249074614	0.0077720207253886	58
canarito5	0.00534803890190883	0.009416286705778	0.0079339378238342	59
rf_016_017	0.00532867894177034	0.00333567877957165	0.0026986183074266	60
neumonia_rank	0.00529120823284068	0.00478046244685419	0.00534326424870466	61
canarito64	0.00526489278578547	0.00397050541772846	0.00437176165803109	62
canarito18	0.00520337642265265	0.00609759944348575	0.0064227115716753	63
canarito93	0.00516790254901807	0.00581215036483395	0.00631476683937824	64
canarito24	0.00494447081453422	0.0137734332580351	0.00987694300518135	65
canarito80	0.00494041355270453	0.00464352091155284	0.00518134715025907	66
canarito14	0.00491891287337158	0.00632012943835044	0.00550518134715026	67
temperatura	0.00483750553478188	0.00176594016714774	0.00318436960276339	68
canarito10	0.00483647408245289	0.00518409509866225	0.00582901554404145	69
canarito68	0.00478426490259276	0.00297120232228618	0.00437176165803109	70
canarito73	0.00473665926672324	0.00590059878275125	0.00528929188255613	71
canarito54	0.00469958890768398	0.00956151370866361	0.00836571675302245	72
vni	0.00469380128831052	0.000316277747379037	0.000215889464594128	73
ig_total_rank	0.00467712317364586	0.00524802357951546	0.00528929188255613	74
fini_sintomas	0.00465232026915052	0.00574494134351591	0.00588298791018998	75
canarito95	0.00464631681389559	0.00395771972155782	0.00469559585492228	76
canarito103	0.00462490167426563	0.00406135115367776	0.00491148531951641	77
canarito88	0.00459012856242308	0.0063985259438178	0.00696243523316062	78
canarito65	0.0045739017746514	0.0038145535710155	0.00620682210708118	79
canarito53	0.00452462005373467	0.00683938011243842	0.00647668393782383	80
imc	0.00452347084686966	0.00628063677813915	0.00674654576856649	81
igg_rank	0.00451729651457465	0.00536166486587426	0.00636873920552677	82
canarito7	0.00448820365862275	0.00855165400223834	0.00761010362694301	83
mes_rank	0.00446512897601488	0.00635966415677282	0.00615284974093264	84
canarito26	0.00443139232428663	0.00573421649968856	0.00518134715025907	85
canarito2	0.00441988971855752	0.00302613034596664	0.00442573402417962	86
canarito84	0.00441769918484116	0.0066904519869771	0.00555915371329879	87
canarito39	0.00438604756591449	0.00804846956478584	0.00663860103626943	88
embarazo_rank	0.0043623562021039	0.00362630101818723	0.00485751295336788	89
canarito75	0.0043549188047665	0.00383671824825869	0.00485751295336788	90
canarito6	0.00433527632572247	0.00468288739713087	0.00561312607944732	91
canarito82	0.00429304487219981	0.00352090314120161	0.00458765112262522	92
canarito28	0.00423825702499973	0.00426924489108395	0.00442573402417962	93
canarito79	0.00419968807211162	0.00362966567507424	0.00566709844559586	94
heparina_rank	0.00419651281924348	0.00360014081089072	0.00426381692573402	95
durac_finis_finter	0.00403012523622548	0.00169162330815589	0.00210492227979275	96
canarito97	0.00401625728664357	0.00346950800725252	0.00474956822107081	97
canarito23	0.00401600817698802	0.00522047545125306	0.00593696027633852	98
durac_fdiag_finter_rank	0.00399814020898422	0.00471161315530373	0.00442573402417962	99
rf_020_008	0.00398942282654167	0.00176451018797076	0.00124136442141623	100
corticoides_rank	0.00398883520784062	0.00448925139328339	0.00534326424870466	101
canarito92	0.00391351630937651	0.00353394118663878	0.00474956822107081	102
inotropicos_rank	0.00383297208445955	0.00530345630172897	0.00528929188255613	103
foto_mes_rank_rank	0.00378723204679768	0.00262144623888139	0.00415587219343696	104
canarito19	0.00377966799589014	0.00328268543360123	0.00464162348877375	105
oxigeno_supl_rank	0.00377773109250924	0.00352203871290098	0.00393998272884283	106
obesidad_rank	0.00376872162157522	0.00254805466053346	0.00340025906735751	107
canarito94	0.00376529378478043	0.00232001504001629	0.00356217616580311	108
canarito76	0.0037614126952247	0.00367424737882714	0.00518134715025907	109
canarito60	0.0037431528664349	0.00655885184448388	0.00620682210708118	110
canarito71	0.00373241831473401	0.00232636582989052	0.00323834196891192	111
progr_image_rad_rank	0.00363011672195225	0.00533428497045621	0.00518134715025907	112
enf_hepatica_rank	0.00362354247943033	0.0059269692811032	0.00577504317789292	113
canarito20	0.00358552882334662	0.00711444081295157	0.00674654576856649	114
canarito35	0.00358342061321745	0.00404776635149645	0.00474956822107081	115
frecuencia_cardiaca	0.00356785347125626	0.00568366252996122	0.00485751295336788	116
canarito46	0.00355563200535568	0.00251066491087655	0.00350820379965458	117
canarito58	0.00351248372829291	0.00459628954050143	0.00426381692573402	118
fini_sintomas_rank	0.00350798983222045	0.00191322802237665	0.00280656303972366	119
antic_monoclonales_rank	0.0034964224618247	0.00621654006444159	0.00545120898100173	120
canarito96	0.0034330535398922	0.00708638798615612	0.0065846286701209	121
canarito25	0.0034009947259184	0.00367597176548173	0.00485751295336788	122
rf_020_011	0.0033989947537095	0.000633859299301792	0.000593696027633852	123
