Feature	Gain	Cover	Frequency	pos
igm_rank	0.00471054537212282	0.00766527660705734	0.00707636418678574	95
metodo_diag_rank	0.00469526812459381	0.00881874892769974	0.00851434193597215	96
canarito85	0.00463632210900334	0.00761850121923473	0.00639521683190797	97
inotropicos_rank	0.00458817148316539	0.00454959862491434	0.00548702035873761	98
canarito74	0.00457458857914442	0.00639587126912002	0.00692499810792401	99
rf_009_016	0.00453458874436022	0.000166875931883028	0.000113524559146295	100
canarito14	0.00447591680727198	0.00489637765276558	0.00624385075304624	101
canarito96	0.00445700961583631	0.00451095428581604	0.00503292212215243	102
canarito10	0.00444198237391464	0.00330161379168084	0.00412472564898206	103
ig_total_rank	0.00442467427415773	0.00473780763086974	0.00522212972072958	104
canarito70	0.00441671269800882	0.00857936385880571	0.0079845606599561	105
peso	0.00438551308839088	0.00493787805915772	0.00450314084613638	106
canarito82	0.00432373172615708	0.00550944124045181	0.00601680163475365	107
canarito67	0.00431678101170852	0.00449081609704007	0.00533565427987588	108
canarito12	0.00427954108235706	0.00283913489488521	0.0039355180504049	109
canarito21	0.00427817863935536	0.00805789842932911	0.00760614546280179	110
canarito87	0.00427690055256736	0.00504291139106594	0.00552486187845304	111
canarito1	0.00423821384915909	0.00675783408329872	0.0065465829107697	112
canarito47	0.00421032372019366	0.0028512003220245	0.00438961628699009	113
canarito52	0.00415864933146004	0.00475386572351165	0.00450314084613638	114
canarito92	0.00410866883489191	0.00477091469664325	0.0047680314841444	115
edad_rank	0.00406020217012931	0.00580650138255515	0.00473018996442897	116
progr_imagerad_perc_rank	0.0039754793712566	0.00231694087681324	0.00367062741239688	117
rf_034_008	0.00394433642127837	0.00205837935608914	0.00124877015060925	118
rf_008_016	0.00387643824166305	0.000179291081548095	0.000151366078861727	119
canarito6	0.00384221370917157	0.00291721044876482	0.0040490426095512	120
canarito45	0.00383818313635129	0.00523846457006264	0.0057140694770302	121
frecuencia_cardiaca	0.00382406533155791	0.0047292102854444	0.00518428820101415	122
canarito66	0.0037797857291717	0.00385755603349025	0.00442745780670552	123
canarito98	0.00374744295621355	0.00391703800641607	0.00450314084613638	124
ldh_rank	0.00373159574654115	0.00233716649622065	0.00363278589268145	125
canarito39	0.00371405942173763	0.00324236496710554	0.00457882388556724	126
canarito17	0.00370701301212537	0.00360934047082036	0.00556270339816847	127
canarito59	0.00368676930750559	0.00472539248120467	0.00525997124044502	128
imc_rank	0.0036842269753905	0.00638660362218695	0.00484371452357527	129
canarito9	0.00367460865791508	0.00423901587848098	0.00507076364186786	130
canarito33	0.00366287173171661	0.0116848416006136	0.00896844017255733	131
canarito19	0.00364626774157456	0.00349649666916981	0.00469234844471354	132
canarito73	0.00361114522634146	0.00363766799540826	0.00503292212215243	133
finternacion_rank	0.00361108417382983	0.00729017005461821	0.00650874139105427	134
canarito71	0.00353413125125603	0.00510216021564124	0.00510860516158329	135
canarito2	0.00342456038632915	0.00358019692700565	0.0039355180504049	136
durac_fdiag_finter_rank	0.00342122070789624	0.00287078478346799	0.0041625671686975	137
rf_019_005	0.00340278823914897	0.00542096144143035	0.00336789525467343	138
rf_003_013	0.00339649335234964	0.000215341645246891	0.000227049118292591	139
