Feature	Gain	Cover	Frequency	pos
inotropicos_rank	0.00756132460860239	0.00974725670520263	0.0107966424314288	48
imc_rank	0.0075172152736335	0.00916441852325742	0.00733297968608606	49
canarito13	0.00747494237377594	0.00842425190117699	0.0104221924049053	50
canarito19	0.00734238297021152	0.00837753042004898	0.00976690485848909	51
durac_fdiag_finis_rank	0.00733314663495922	0.0100552250365958	0.0100165382095048	52
corticoides_rank	0.00731284205215738	0.0120988472113878	0.0109838674446906	53
igm_rank	0.00730243737706949	0.0103350621182993	0.00976690485848909	54
igg_rank	0.00725892048180448	0.00739315799318845	0.00945486316971947	55
uti_rank	0.00716295708816641	0.0137005825357218	0.0117327674977377	56
antibioticos_rank	0.00713224606950371	0.00678420496231802	0.00708334633507037	57
canarito8	0.0070441516072286	0.0124406763214722	0.0108902549380597	58
ig_total_rank	0.00702305986020211	0.013005784930842	0.0116391549911068	59
canarito27	0.00702230527851587	0.011017072791502	0.0107654382625519	60
sexo_rank	0.00701798231013833	0.00677031146924575	0.00786345055699442	61
canarito2	0.00685887314740445	0.00984542099607788	0.00936125066308859	62
finternacion_rank	0.00661661506499771	0.00834566145186904	0.00811308390801011	63
neumonia_rank	0.00659141492730022	0.00686773805252424	0.00805067557025619	64
altura_rank	0.00653855165556567	0.00598125942375348	0.00702093799731644	65
canarito25	0.00652219773280173	0.0118284036064164	0.0107966424314288	66
ldh_rank	0.00635834066254591	0.00614714527201111	0.00608481293100758	67
canarito7	0.00635697278606886	0.00624870301783145	0.00764502137485568	68
diabetes_rank	0.00634019837281818	0.00743390404278271	0.00776983805036353	69
canarito17	0.00633462782205027	0.00623089967449636	0.00811308390801011	70
canarito5	0.00626559325340865	0.0122985938383366	0.0109526632758136	71
canarito34	0.00610732290032119	0.0111835733960903	0.00976690485848909	72
durac_finis_finter_rank	0.00605219806371691	0.00555754477042896	0.00661528380191594	73
canarito23	0.00603212699175998	0.00685077077779881	0.00808187973913315	74
plasma_conv_rank	0.00576111830096317	0.00905912305894685	0.00876837145442631	75
canarito4	0.00572359965765161	0.0113210329116195	0.0105470090804131	76
canarito11	0.00565226337236149	0.00558970882164761	0.00683371298405467	77
canarito31	0.00558239743500741	0.00804644725062403	0.00826910475239492	78
temperatura_rank	0.00538270655264286	0.00405419504924924	0.00502387118919088	79
altura	0.00537004956288076	0.00347981591441353	0.00480544200705214	80
hipertension	0.00525279285927776	0.00137693122934864	0.00180984179486379	81
fdiag_covid	0.00525038573826955	0.00489412432866457	0.00496146285143695	82
enf_pulmonr_rank	0.00520419579960416	0.00545588866359572	0.00636565045090024	83
peso	0.00516516977273501	0.00404593272416555	0.00433737947389771	84
enf_coronaria_rank	0.00515267762795788	0.00654649098438939	0.00702093799731644	85
canarito24	0.00513938136785706	0.0053533718978996	0.00661528380191594	86
temperatura	0.00498199350271974	0.00819634943428524	0.00876837145442631	87
canarito1	0.00485361061718475	0.00532669147315019	0.00739538802383999	88
canarito6	0.00483825179128035	0.00786408593270548	0.00854994227228758	89
canarito21	0.00463292515475703	0.00830752196911666	0.00908041314319593	90
durac_fdiag_finter_rank	0.00449637606502374	0.00290996138617126	0.00421256279838987	91
imc	0.00445881424695818	0.0059525625982396	0.0063968546197772	92
finternacion	0.00440950587669104	0.00529828973067501	0.00471182950042126	93
frecuencia_cardiaca	0.00420941747752325	0.00505123145652078	0.00524230037132961	94
frecuencia_cardiaca_rank	0.0040669596409612	0.00614387476833215	0.00645926295753113	95
canarito3	0.00401848775092061	0.00370447246787954	0.0050862795269448	96
enf_renal_rank	0.00381959199878352	0.00259771435071686	0.00408774612288202	97
oxigeno_supl	0.00374771306287512	0.000466255791404226	0.000343245857646582	98
enf_hepatica_rank	0.00355700749432718	0.00625116204315398	0.0073017755172091	99
hipertension_rank	0.00350063819925283	0.00295208448994614	0.00386931694074328	100
obesidad	0.00335839514875164	0.000189615442620009	0.000343245857646582	101
fini_sintomas_rank	0.00316633825978686	0.00702932060646745	0.00583517957999189	102
embarazo_rank	0.0030948425148035	0.00489896860854995	0.00477423783817518	103
metodo_diag	0.00297050033045814	0.00120829127272979	0.00184104596374076	104
mes	0.00269358609116142	0.00153585803594352	0.00243392517240303	105
foto_mes_rank	0.00260092471242269	0.00228763125754629	0.00252753767903392	106
durac_fdiag_finter	0.00250253090665226	0.00188393307034713	0.00212188348363341	107
fdiag_covid_rank	0.0023471050288766	0.00532504392618409	0.0050862795269448	108
antibioticos	0.00180324693894981	0.000700207460589386	0.00134177926170936	109
durac_fdiag_finis	0.00160779483069664	0.00106242189059752	0.00168502511935595	110
diabetes	0.00110691998664464	0.00177841629375753	0.00190345430149468	111
vni	0.000665600619506765	0.0000519592050649823	0.000031204168876962	112
enf_pulmonr	0.000438837329206613	0.00347295523376368	0.00224670015914126	113
otra_medicacion	0.000358404473445356	0.000291542042238727	0.000374450026523544	114
enf_otras	0.000335166352953509	0.000982233074829936	0.000904920897431897	115
sexo	0.0000165999440051502	0.0000157869425706193	0.000031204168876962	116
embarazo	0.0000124378030772908	0.0000157869425706193	0.000031204168876962	117
heparina	0.00000542679646767752	0.000259796025324912	0.00015602084438481	118
enf_coronaria	0.000000221478566103346	0.0000345247155282703	0.000031204168876962	119
