Feature	Gain	Cover	Frequency	pos
fdiag_covid_rank	0.00190640772790885	0.00480012128285374	0.00426011164430516	132
durac_fdiag_finis	0.00183286805592506	0.00362995346781705	0.00308490843208305	133
finternacion	0.00162559224785336	0.00125864931333815	0.0015179708157869	134
durac_fdiag_finter	0.00158865656208475	0.00177579207037502	0.00225247282342572	135
antibioticos	0.00144157675169004	0.000794871959964334	0.00117520321222211	136
fdiag_covid	0.00141888930537196	0.00198917468368951	0.00210557242189795	137
progr_image_rad	0.00115869133464597	8.17268839221889e-05	4.89668005092547e-05	138
altura_rank	0.000878485918630283	0.00116210967858424	0.00186073841935168	139
mes	0.000741084788645132	0.000743402588407731	0.000881402409166585	140
obesidad	0.000688141027087374	0.000230170397590428	0.000440701204583293	141
diabetes	0.000249201989446291	0.000501737496171892	0.000587601606111057	142
foto_mes	5.98671113457749e-05	3.93031655401537e-05	4.89668005092547e-05	143
heparina	5.74546812752614e-05	0.000212474097930137	0.000146900401527764	144
embarazo	3.68387504110824e-05	0.000412860991181594	0.000342767603564783	145
otra_medicacion	2.96291781603647e-05	7.01926886078925e-05	9.79336010185095e-05	146
cancer	1.8920444957045e-06	8.17268839221889e-05	4.89668005092547e-05	147
