Feature	Gain	Cover	Frequency	pos
enf_coronaria_rank	0.00256873391265595	0.00239730363554268	0.00319049108539256	160
canarito4	0.00255687558761879	0.00369531933733933	0.00356584297779168	161
enf_pulmonr_rank	0.00251126340610307	0.00260188480477684	0.00350328432905849	162
canarito66	0.00248623532213017	0.00450428816812197	0.00381607757272443	163
imc_rank	0.00243589368300295	0.00295169749354003	0.00281513919299343	164
canarito72	0.00241297363146382	0.00489118839061358	0.00431654676258993	165
canarito24	0.00235382284230104	0.00530265370659673	0.00506725054738818	166
fdiag_covid	0.00230213597727082	0.0022615239195641	0.00262746324679387	167
rf_035_008	0.00228655730804353	0.000862561036700682	0.000688145136065061	168
canarito35	0.00225785547998147	0.00315877355508192	0.00344072568032531	169
canarito51	0.00223189255963438	0.00413461229829335	0.00437910541132312	170
rf_023_015	0.00221940754907844	0.000808872873386182	0.00093837973099781	171
canarito9	0.00220977290985596	0.0034258709681041	0.00400375351892399	172
rf_041_011	0.00218580545113723	0.00510258253499578	0.00400375351892399	173
obesidad_rank	0.00216963933373212	0.00157264577044026	0.00225211135439475	174
enf_otras_rank	0.00213068628027663	0.00236170344145925	0.00356584297779168	175
canarito91	0.00208716572846788	0.00201462553849492	0.00344072568032531	176
antic_monoclonales_rank	0.00206255233272373	0.00319768427934292	0.00419142946512355	177
canarito36	0.00200144986975681	0.00244067637873866	0.00306537378792618	178
canarito27	0.00185907139145285	0.00218250300358646	0.00262746324679387	179
frecuencia_respiratoria_rank	0.00183367516464153	0.00114122131599524	0.0015014075695965	180
canarito42	0.00180944352334003	0.00401557714799552	0.00362840162652487	181
mes	0.00173777118821222	0.000725581853266459	0.00093837973099781	182
rf_041_020	0.00173391859466794	0.00604450033856169	0.00412887081639037	183
vni	0.00172617301001206	0.000406859360953486	0.000250234594932749	184
canarito68	0.00167923627952342	0.00178288842606504	0.00243978730059431	185
rf_007_011	0.00162079805598162	0.000162935659174297	0.000187675946199562	186
canarito19	0.00161159958700888	0.00517119207345846	0.00437910541132312	187
rf_022_014	0.00158026031194978	0.00783693652557363	0.0049421332499218	188
rf_011_014	0.00154171148383967	0.0031626598296382	0.00237722865186112	189
altura_rank	0.00147913291918708	0.00278190088051946	0.00300281513919299	190
canarito102	0.00146405443078629	0.00202829946748923	0.00243978730059431	191
canarito43	0.00142165820264116	0.00134306769943054	0.002001876759462	192
rf_012_015	0.00123504843619577	0.00513295305097262	0.00319049108539256	193
rf_032_011	0.00120822118109125	0.000573345443796482	0.000625586487331874	194
rf_033_008	0.00118816914379366	0.00305120531366002	0.00218955270566156	195
rf_034_020	0.00111878783422652	0.0000336330674561785	0.0000625586487331874	196
rf_028_010	0.00107973381966156	0.0000846824023682669	0.0000625586487331874	197
finternacion_rank	0.000978263881298389	0.00355104739177481	0.00287769784172662	198
