Feature	Gain	Cover	Frequency	pos
canarito9	0.00491302049808572	0.00527494717746227	0.00631599723675121	93
canarito11	0.00480447078713101	0.00609564364211696	0.00700680943452087	94
obesidad_rank	0.00474373603519619	0.0042290158472277	0.00536201848745025	95
diabetes_rank	0.00472058599414384	0.00497149028735854	0.00572387249580578	96
temperatura_rank	0.00460941784104556	0.00718875692222166	0.0062831014178098	97
canarito18	0.00460320693107109	0.00813387278461183	0.00825685055429455	98
enf_renal_rank	0.00456468262333284	0.00326387162281138	0.00427645646238363	99
canarito29	0.00456072458358341	0.0034512521068645	0.00532912266850883	100
canarito51	0.00448512771693386	0.0097363231160877	0.00907924602782986	101
canarito22	0.00429060215956188	0.00440393366357762	0.00595414322839567	102
canarito3	0.00427802791247724	0.00587165245231618	0.00615151814204415	103
canarito60	0.00425555603045499	0.00257995358394713	0.00368433172143821	104
canarito44	0.00417135301400059	0.00346529527920366	0.00476989374650482	105
canarito36	0.00414773814348427	0.00486365323334456	0.00500016447909471	106
durac_fdiag_finis_rank	0.00411552200603767	0.00425427801149094	0.0057567683147472	107
temperatura	0.00408697180200745	0.00285078989476119	0.00427645646238363	108
canarito40	0.00407621731328028	0.00489977165076299	0.00582255995263002	109
canarito50	0.00399312728981455	0.00427827059006301	0.00509885193591895	110
canarito7	0.00398077239666372	0.00480737690433967	0.00572387249580578	111
otra_medicacion_rank	0.00389203452514837	0.00248346507141756	0.00414487318661798	112
frecuencia_cardiaca_rank	0.00376171016971142	0.00282925875783529	0.00391460245402809	113
canarito20	0.00373530849446511	0.00402137381193985	0.00513174775486036	114
canarito8	0.00350053495059862	0.00392928998446131	0.00526333103062601	115
fdiag_covid_rank	0.0033599462960509	0.00422782399127271	0.00493437284121188	116
canarito56	0.00317823861859446	0.00410721335061075	0.00467120628968058	117
durac_fdiag_finter_rank	0.00317753631510687	0.00392599942562907	0.00411197736767657	118
enf_otras	0.00310851739956516	0.00310929308743238	0.00266456133425442	119
embarazo_rank	0.00297760222446029	0.00454503904468289	0.00398039409191092	120
canarito49	0.00294739211867385	0.00214857945797915	0.00325668607519984	121
canarito63	0.00285245402675839	0.00250686172201214	0.00414487318661798	122
canarito35	0.0026615622790639	0.00606929326154699	0.00562518503898155	123
peso_rank	0.00255851492631896	0.00248071862073869	0.0028948320668443	124
antibioticos	0.00252078589757615	0.00155003457936864	0.00250008223954735	125
finternacion	0.00243225492759786	0.00574741442396514	0.00444093555709069	126
hipertension_rank	0.00238093671431994	0.00234679028527539	0.00332247771308267	127
fdiag_covid	0.00215928737614297	0.00251901347077056	0.00253297805848877	128
foto_mes_rank	0.00196685972455838	0.00277606570836611	0.00253297805848877	129
altura	0.00184385329430018	0.0020288497543274	0.00276324879107865	130
finternacion_rank	0.00184084608215975	0.00554371069531115	0.00470410210862199	131
durac_fdiag_finter	0.00180036923489277	0.00165066867782859	0.00190795749860193	132
fini_sintomas_rank	0.00166473844934335	0.00296748813870136	0.00322379025625843	133
peso	0.00161134612083768	0.00266636314068346	0.00279614461002007	134
mes	0.00144470554482906	0.00039453023101174	0.000526333103062601	135
durac_fdiag_finis	0.00133514047019751	0.000776053686166916	0.00108556202506661	136
metodo_diag	0.00103618758371487	0.000736670619828317	0.0013158327576565	137
altura_rank	0.000939257917365135	0.00186535820919808	0.00217112405013323	138
heparina	0.000842888450455753	0.00429552659149821	0.002631665515313	139
cancer	0.000644140528494698	0.0000298223087866627	0.0000328958189414125	140
otra_medicacion	0.000398088498906704	0.00161980997255933	0.00161189512812921	141
hipertension	0.000367552279916066	0.000416683205827201	0.000625020559886838	142
foto_mes	0.000226848688632977	0.0000186551366867047	0.0000328958189414125	143
obesidad	0.0000318832983895233	0.0000633756449106663	0.00013158327576565	144
