Feature	Gain	Cover	Frequency	pos
canarito82	0.00600285746456583	0.00717003116593299	0.0077720207253886	47
imc	0.00599635763458536	0.00475533058732333	0.00606596739542525	48
canarito97	0.00589125599473262	0.010890744032949	0.00935169973461393	49
canarito81	0.0058462435200148	0.00799497979305473	0.0077720207253886	50
temperatura_rank	0.00583627921619758	0.00448067691414895	0.004865411348414	51
canarito91	0.0058344240876072	0.00672170669654246	0.00682421331985341	52
canarito98	0.00578130500765305	0.00554986090040777	0.0063187160369013	53
canarito21	0.00564728234885255	0.0113962016019193	0.00985719701756603	54
frecuencia_cardiaca	0.00564408142111146	0.00541732396067386	0.00663465183874637	55
canarito69	0.00562579128339901	0.00989064319821314	0.00853026664981676	56
canarito41	0.00557005789341216	0.00821096957487147	0.00770883356501959	57
antic_monoclonales_rank	0.00553033104302488	0.00670625063762416	0.0058132187539492	58
canarito9	0.00550417598187169	0.00857440917116119	0.00732971060280551	59
canarito31	0.00543705939305171	0.0041617784205567	0.00524453431062808	60
canarito33	0.00542370333667313	0.0112696890685369	0.009730822696828	61
canarito17	0.00539090595485328	0.00741643926178702	0.00732971060280551	62
canarito20	0.0053605467106883	0.00276041261850427	0.00410716542398585	63
canarito62	0.00525060761220988	0.00640567226498618	0.00676102615948439	64
canarito6	0.00522785763565909	0.00487789269031124	0.00650827751800834	65
canarito37	0.00522334727430534	0.00452210705291078	0.00537090863136611	66
canarito87	0.00521312984853959	0.007804618428422	0.00732971060280551	67
canarito58	0.00519157557528744	0.00715427882473511	0.00593959307468722	68
canarito43	0.00514206384482063	0.010458369426276	0.00878301529129281	69
canarito24	0.00506192363456662	0.0032964860230316	0.00499178566915203	70
canarito85	0.00504589636631191	0.00521995058209098	0.00492859850878302	71
finternacion_rank	0.00498795611516951	0.00881597798978202	0.00612915455579426	72
canarito48	0.00497407676467951	0.00842384839275258	0.00802476936686465	73
durac_fdiag_finis_rank	0.00493817769752712	0.00719062278436408	0.00625552887653229	74
canarito54	0.00492167787346838	0.00941372748884275	0.00808795652723367	75
metodo_diag_rank	0.00487219666900056	0.0059970496210599	0.0058132187539492	76
canarito53	0.00472978577569533	0.00572807469157756	0.00644509035763933	77
canarito1	0.0046741324350372	0.00384352187190354	0.00404397826361683	78
canarito93	0.00463663039123864	0.00434799183327525	0.00549728295210413	79
canarito50	0.0046327763958575	0.00580194773995383	0.00575003159358018	80
canarito86	0.00457919308142259	0.00536883242758194	0.00530772147099709	81
canarito4	0.00451958989922603	0.00766329178106043	0.00688740048022242	82
durac_finis_finter	0.00443260076391812	0.00406593110311127	0.00309617085808164	83
peso	0.0043971234146661	0.00340882638737387	0.00347529382029572	84
canarito64	0.00436978189818922	0.00250941214731669	0.00385441678250979	85
canarito72	0.00424936237315674	0.00827002850926855	0.00815114368760268	86
canarito89	0.00420087448755177	0.00448536805024236	0.00480222418804499	87
canarito59	0.00419364194644859	0.00663074803671016	0.00625552887653229	88
plasma_conv_rank	0.00415815477875029	0.00463217591977624	0.00480222418804499	89
canarito8	0.0041339123878576	0.00446324564003343	0.00524453431062808	90
canarito3	0.00402040154124025	0.00357617649495891	0.00398079110324782	91
canarito44	0.00394300547630964	0.00377157465834456	0.00467584986730696	92
canarito39	0.00390353285689505	0.00267360191058616	0.00372804246177177	93
canarito26	0.00389895331072896	0.00311190216285076	0.00568684443321117	94
enf_coronaria_rank	0.00388492173993085	0.00409259650827383	0.00417035258435486	95
canarito51	0.00380551001087081	0.0048886082327562	0.00492859850878302	96
inotropicos_rank	0.00378080723434666	0.00394322085898356	0.00537090863136611	97
fini_sintomas_rank	0.00377095934694137	0.0042970312811868	0.00448628838619992	98
